,id,artist,album,date,duration,description,thumbnail,views,score,genre,shirt,shirt_rgb
40,meeXN2ljRoA,Coldplay,Music of the Spheres,2021-10-26T02:09:06Z,PT7M11S,"listen: <url>  2021: a space flawedyssey  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: ❤️  least fav track: people of the pride  coldplay - music of the spheres / 2021 / parlophone / synthpop, pop rock  2/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/meeXN2ljRoA/hqdefault.jpg,328609,2.0,"['synthpop', 'pop rock']",other,"[(100, 28, 37), (218, 185, 167), (177, 148, 128)]"
41,sXoZxpHbUFw,Tropical Frick Storm,Deep States,2021-10-23T03:38:27Z,PT5M42S,"listen: <url>  deep states is tfs's weakest batch of songs yet, which is to say it's not that bad.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: g.a.f.f, bumma sanger, new romeo agent, legal ghost, the confinement of the quarks  least fav track: suburbiopia  tropical fuck storm - deep states / 2021 / joyful noise / art punk, noise rock, psych  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/sXoZxpHbUFw/hqdefault.jpg,62776,6.0,"['art punk', 'noise rock', 'psych']",yellow_check,"[(182, 166, 153), (66, 55, 58), (95, 81, 81)]"
42,6mGcNObSah8,Lil Ugly Mane,Volcanic Bird Enemy and the Voiced Concern,2021-10-22T02:51:44Z,PT6M42S,"listen: <url>  what's all this then?  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: with iron & bleach & accidents, benadryl submarine, human fly, styrofoam, headboard, vpn, swell, cursor, broken ladder, porcelain slightly  least fav track: clapping seal  lil ugly mane - volcanic bird enemy and the voiced concern / 2021 / self-released / look at the album cover  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/6mGcNObSah8/hqdefault.jpg,109415,7.0,['look at the album cover'],white_check,"[(195, 184, 171), (19, 17, 15), (97, 77, 41)]"
43,xd9CX3FVRqw,Remi Wolf,Juno,2021-10-21T03:29:21Z,PT6M34S,"listen: <url>  an impressive debut from the pop singer/songwriter.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: liquor store, anthony kiedis, wyd, guerrilla, quiet on set, volkiano, front tooth, grumpy old man  least fav track: sally  remi wolf - juno / 2021 / island / funky soul pop  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/xd9CX3FVRqw/hqdefault.jpg,90615,7.0,['funky soul pop'],other,"[(90, 81, 82), (217, 193, 172), (173, 169, 169)]"
44,XEvmxqE3x5M,Young Thug,Punk,2021-10-19T03:06:46Z,PT7M2S,"listen: <url>  after the promising first leg, it's as if everyone working on punk forgets its direction.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: die slow, stupid/asking, recognize real, contagious  least fav track: icy hot  young thug - punk / 2021 / 300 entertainment / trap rap  3/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/XEvmxqE3x5M/hqdefault.jpg,323079,3.0,['trap rap'],red_check,"[(98, 24, 31), (192, 70, 86), (165, 140, 133)]"
45,P_4jJvEh6Q0,James Blake,Friends That Break Your Heart,2021-10-16T17:11:25Z,PT10M34S,"listen: <url>  james' best record since his debut.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: famous last words, life is not the same, funeral, frozen, show me, say what you will, lost angel nights, friends that break your heart, if i'm insecure  least fav track: i'm so blessed you're mine  james blake - friends that break your heart / 2021 / republic / alternative r&b, ambient pop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/P_4jJvEh6Q0/hqdefault.jpg,235403,8.0,"['alternative r&b', 'ambient pop']",other,"[(166, 159, 156), (21, 12, 13), (74, 61, 60)]"
46,1nlE5RDwFeA,Magdalena Bay,Mercurial World,2021-10-15T02:21:27Z,PT6M32S,"listen: <url>  even while the duo's finding a distinct sound, mercurial world serves bop after bop.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: mercurial world, dawning of the season, secrets (your fire), you lose!, chaeri, hysterical us, prophecy, dreamcatching, the beginning  least fav track: follow the leader  magdalena bay - mercurial world / 2021 / luminelle / synthpop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/1nlE5RDwFeA/hqdefault.jpg,93963,8.0,['synthpop'],white_check,"[(193, 188, 179), (24, 18, 17), (134, 73, 72)]"
47,qCs96C1QPKI,BADBADNOTGOOD,Talk Memory,2021-10-14T03:57:36Z,PT6M40S,"listen: <url>  talk memory seems like the start of an exciting new chapter for bbng.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: signal from the noise, beside april, timid intimidating, beside april (reprise)  least fav track: unfolding  badbadnotgood - talk memory / 2021 / xl / jazz fusion  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/qCs96C1QPKI/hqdefault.jpg,117722,7.0,['jazz fusion'],other,"[(176, 168, 188), (4, 4, 4), (92, 84, 108)]"
48,09X24f6LLjc,Don Toliver,Life of a Don,2021-10-13T04:35:37Z,PT6M20S,"listen: <url>  don spends most of the album warming up.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: smoke, crossfaded, bogus  least fav track: company pt. 2  don toliver - life of a don / 2021 / cactus jack / melo-trap  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/09X24f6LLjc/hqdefault.jpg,212279,4.0,['melo-trap'],other,"[(237, 232, 222), (82, 79, 101), (117, 112, 127)]"
49,-IYvNxzzfd4,Blu,The Color Blu(e),2021-10-12T04:42:20Z,PT5M26S,"listen: <url>  it's a three-peat for blu.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: i am blu(e), everyday blu(e)s, people call me blu(e), i was born to be blu(e), blu(e)r than blu(e), we are darker than blu(e), mr. blu(e) sky, blu(e) world  least fav track: you ain't never been blu(e)  blu - the color blu(e) / 2021 / nature sounds / conscious hip hop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/-IYvNxzzfd4/hqdefault.jpg,136045,8.0,['conscious hip hop'],yellow_check,"[(169, 146, 105), (57, 39, 39), (86, 64, 54)]"
50,NkxFwOzxVas,Frontierer,Oxidized,2021-10-08T01:35:15Z,PT7M8S,"listen: <url>  oxidized might just be 2021's most vicious sonic beating, and your mileage will most certainly vary based on that.  more metal reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: this magnetic drift, lk wx, removal of the copper iris and the lightning pill, motherboard, the damage and the sift, /hope  least fav track: opaque horizon  frontierer - oxidized / 2021 / blood blast distribution / mathcore, djent, glitch  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/NkxFwOzxVas/hqdefault.jpg,56319,6.0,"['mathcore', 'djent', 'glitch']",white_check,"[(193, 188, 182), (50, 41, 37), (110, 90, 82)]"
51,D8nsZQJpFRM,illuminati hotties,Let Me Do One More,2021-10-07T01:17:11Z,PT6M36S,"listen: <url>  the one we've been waiting for.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: pool hopping, mmmoooaaaaayaya, knead, threatening each other re: capitalism, joni: la's no. 1 health goth, cheap shoes, growth  least fav track: kickflip  illuminati hotties - let me do one more / 2021 / snack shack tracks / indie rock, tenderpunk  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/D8nsZQJpFRM/hqdefault.jpg,128059,8.0,"['indie rock', 'tenderpunk']",yellow_check,"[(161, 146, 111), (35, 27, 27), (71, 57, 63)]"
52,Zg8iZsoi6qQ,Wiki,Half God,2021-10-06T04:14:01Z,PT5M49S,"listen: <url>  wiki shines as a solo performer and lyricist on the navy blue-produced half god.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: not today, roof, can't do this alone, never fall off, ego death, the business, home, all i need, new truths, grape soda  least fav track: still here  wiki - half god / 2021 / wikset enterprise / alternative hip hop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/Zg8iZsoi6qQ/hqdefault.jpg,82444,8.0,['alternative hip hop'],other,"[(192, 188, 175), (139, 115, 95), (140, 124, 120)]"
53,d9WiNp9l624,Westside Gunn,Hitler Wears Hermes 8,2021-10-04T18:12:30Z,PT10M2S,"listen: <url>  the a-side is more or less standard fare for westside gunn, but the b-side is hands-down his greatest statement since griselda's rise.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: peri peri, right now, westheimer, bash money, spoonz, hell on earth pt. 2, free kutter, richies, celine dion, best dressed demons, why i do em like that, rip bergdorf, tv boy, eddie kingston, ostertag, munch, 99 avirex, big al  least fav track: survivor series 95  westside gunn - hitler wears hermes 8 / 2021 / griselda / east coast hip hop  pt. 1: 6/10 pt. 2: 8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/d9WiNp9l624/hqdefault.jpg,278572,6.0,['east coast hip hop'],yellow_check,"[(166, 146, 101), (50, 36, 33), (78, 57, 47)]"
54,t54BjsTl5P4,Poppy,Flux,2021-10-02T01:45:33Z,PT6M29S,"listen: <url>  flux is a bit more of a mixed bag than poppy's other releases in the rock lane.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: lessen the damage, on the level, her, never find my place  least fav track: hysteria  poppy - flux / 2021 / sumerian / alt rock  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/t54BjsTl5P4/hqdefault.jpg,117594,6.0,['alt rock'],white_check,"[(187, 182, 174), (46, 31, 33), (85, 73, 70)]"
55,JstdXoJ-1TI,Sault,Nine,2021-10-01T02:10:29Z,PT5M51S,"listen: <url> (available until oct. 2nd)  while nine pales in comparison to the collective's 2020 output, it's still well worth checking out...while you still can.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: london gangs, trap life, alcohol, 9, light's in your hands  least fav track: fear  sault - nine / 2021 / forever living originals / neo-soul, r&b, uk hip hop  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/JstdXoJ-1TI/hqdefault.jpg,67169,7.0,"['neo-soul', 'r&b', 'uk hip hop']",other,"[(215, 211, 203), (80, 83, 110), (100, 99, 123)]"
56,bO4nntxCsz4,Sufjan Stevens & Angelo De Augustine,A Beginner's Mind,2021-09-30T02:26:59Z,PT6M36S,"listen: <url>  sufjan and angelo make beautiful music together.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: reach out, lady macbeth in chains, back to oz, beginner's mind, olympus, murder & crime, (this is) the thing, it's your own body and mind, fictional california, cimmerian shade  least fav track: you give death a bad name  angelo de augustine & sufjan stevens - a beginner's mind / 2021 / asthmatic kitty / indie folk, chamber pop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/bO4nntxCsz4/hqdefault.jpg,188140,8.0,"['indie folk', 'chamber pop']",yellow_check,"[(157, 144, 100), (42, 32, 33), (70, 57, 53)]"
57,XfNpqVl-caw,ZillaKami,DOG BOY,2021-09-29T03:46:25Z,PT5M44S,"listen: <url>  the trap metal formula might've gone awry this time.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: n/a  least fav track: ihy  zillakami - dog boy / 2021 / republic / trap metal, grunge rap  2/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/XfNpqVl-caw/hqdefault.jpg,168854,2.0,"['trap metal', 'grunge rap']",red_check,"[(99, 23, 34), (209, 45, 72), (135, 143, 136)]"
58,JLfSAHlNrBI,"quickly, quickly",The Long and Short of It,2021-09-28T02:43:17Z,PT4M40S,"listen: <url>  this album's pretty good and shows potential; that's the long and short of it.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: phases, shee, leave it, feel, everything is different, wy  least fav track: a conversation  quickly, quickly - the long and short of it / 2021 / ghostly international / alternative r&b, bedroom pop, nu jazz  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/JLfSAHlNrBI/hqdefault.jpg,66667,7.0,"['alternative r&b', 'bedroom pop', 'nu jazz']",other,"[(53, 36, 43), (185, 160, 157), (148, 147, 148)]"
59,W_okXUTN2v4,Carcass,Torn Arteries,2021-09-25T04:39:07Z,PT5M49S,"listen: <url>  torn arteries is another helping of what the melodeath mainstay does well—no more, no less.  more metal reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: dance of ixtab, eleanor rigor mortis, kelly's meat emporium, in god we trust, wake up and smell the carcass / caveat emptor, the scythe's remorseless swing  least fav track: torn arteries  carcass - torn arteries / 2021 / nuclear blast / melodic death metal  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/W_okXUTN2v4/hqdefault.jpg,89043,7.0,"['caveat emptor', ""the scythe's remorseless swing""]",white_check,"[(184, 179, 171), (48, 32, 34), (83, 72, 70)]"
60,cV7_MgSds-0,Indigo De Souza,Any Shape You Take,2021-09-23T04:31:15Z,PT6M,"listen: <url>  despite missing some of its predecessor's rough-and-ready charm, any shape you take is a solid indie effort.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: 17, real pain, bad dream, late night crawler, hold u, kill me  least fav track: pretty pictures  indigo de souza - any shape you take / 2021 / saddle creek / indie rock  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/cV7_MgSds-0/hqdefault.jpg,64346,7.0,['indie rock'],other,"[(37, 40, 60), (216, 216, 218), (140, 148, 154)]"
61,9t3xLtOCF4w,Injury Reserve,By the Time I Get to Phoenix,2021-09-22T02:07:22Z,PT11M47S,"listen: <url>  injury reserve pulled something of a masterpiece from a truly hellish year.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: outside, superman that, ss san francisco, top picks for you, wild wild west, postpostpartum, knees, bye storm  least fav track: footwork in a forest fire  injury reserve - by the time i get to phoenix / 2021 / self-released / experimental hip hop, glitch  9/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/9t3xLtOCF4w/hqdefault.jpg,354130,9.0,"['experimental hip hop', 'glitch']",yellow_check,"[(170, 152, 108), (51, 38, 35), (78, 63, 58)]"
62,XU8kVIzm_D0,Lil Nas X,Montero,2021-09-21T03:43:31Z,PT7M42S,"listen: <url>  montero's catchiness and candor is unmatched by a great deal of modern pop.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  twitter: <url>  instagram: <url>  tiktok: <url>  tnd twitch: <url> =  fav tracks: montero, industry baby, one of me, dolla sign slime, tales of dominica, sun goes down, life after salem, am i dreaming  least fav track: lost in the citadel  lil nas x - montero / 2021 / columbia / w but still ratio  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/XU8kVIzm_D0/hqdefault.jpg,1253461,7.0,['w but still ratio'],other,"[(138, 57, 73), (29, 13, 29), (197, 177, 155)]"
